-85.5768,-68.5267
-85.5666,-68.4257
-85.5765,-68.5291
-85.5731,-68.4981
-85.6582,-68.5966
-85.6648,-68.5907
-85.6635,-68.371
-85.5911,-68.5297
-85.5647,-68.4253
-85.5739,-68.4849
-85.5664,-68.4362
-85.666,-68.5412
-85.6876,-68.3627
-85.5823,-68.3988
-85.6877,-68.3623
-85.6829,-68.5259
-85.6869,-68.3747
-85.6909,-68.5241
-85.6511,-68.5877
-85.6702,-68.4057
-85.6599,-68.4523
-85.6511,-68.6004
-85.6512,-68.5864
-85.598,-68.3702
-85.6625,-68.5467
-85.6569,-68.5441
-85.6698,-68.4608
-85.6575,-68.6003
-85.6553,-68.5754
-85.6535,-68.6023
-85.6561,-68.4812
-85.6158,-68.5828
-84.9658,-67.5088
-84.9651,-67.483
-84.9635,-67.5315
-84.96,-67.5822
-84.9661,-67.5007
-84.9681,-67.4617
-84.9615,-67.5177
-84.9624,-67.5776
-84.9617,-67.5045
-84.9659,-67.522
-84.9635,-67.5251
-84.9644,-67.4923
-84.9591,-67.5731
-84.9651,-67.445
-84.9675,-67.4596
-84.9616,-67.4579
-84.9683,-67.4163
-84.9678,-67.4457
-84.9675,-67.4856
-84.9676,-67.4596
-84.9619,-67.5424
-84.9635,-67.5153
-84.962,-67.5445
-84.9625,-67.5404
-84.9691,-67.4744
-84.9618,-67.5797
-84.9625,-67.5423
-84.9641,-67.5032
-84.9632,-67.5392
-85.6911,-67.7131
-85.6866,-67.7784
-85.6621,-68.35
-85.674,-68.1909
-85.6848,-67.896
-85.6622,-68.2833
-85.6703,-68.2364
-85.6681,-68.25
-85.6691,-68.15
-85.6825,-68.2031
-85.6671,-67.8863
-85.6972,-67.674
-85.6882,-68.3378
-85.6884,-68.3406
-85.6883,-68.3371
-85.6884,-68.3406
-85.6884,-68.3411
-85.6885,-68.3378
-85.6884,-68.3404
-85.6669,-68.1434
-85.5601,-68.3515
-85.6605,-68.3522
-85.6126,-68.218
-85.6626,-68.3228
-85.6929,-67.6487
-85.6811,-68.0867
-85.6883,-68.3411
-85.6878,-68.3508
-85.6882,-68.3401
-85.688,-68.3496
-85.6749,-68.2737
-85.6852,-67.7766
-85.6558,-68.1884
-85.6593,-68.196
-85.5577,-68.33
-85.6704,-68.3398
-85.6611,-68.3498
-85.6618,-68.1607
-85.6883,-67.7322
-85.6839,-67.743
-85.6593,-68.196
-85.6564,-68.3069
-85.6804,-68.2959
-85.685,-67.5399
-85.6745,-68.2967
-85.6878,-67.7285
-85.6827,-68.3295
-85.6973,-67.6137
-85.6725,-68.2309
-85.687,-67.7766
-85.6844,-68.3321
-85.6643,-68.1252
-85.6816,-68.2272
-85.6619,-68.1682
-85.6835,-68.1779
-85.6771,-68.2891
-85.6593,-68.1017
-85.6594,-68.1
-85.6575,-68.0478
-85.6662,-68.2222
-85.6792,-68.2765
-85.6679,-68.2575
-85.6821,-68.3566
-85.6936,-67.6373
-85.6921,-67.6483
-85.6885,-67.7151
-85.6785,-68.2535
-85.6693,-68.0783
-85.6795,-68.265
-85.6936,-67.6179
-85.6745,-68.0247
-85.6688,-68.1095
-85.6884,-68.3393
-85.6881,-68.3501
-85.6881,-68.3502
-85.6882,-68.3414
-85.6807,-68.3537
-85.6883,-68.3393
-85.6884,-68.3398
-85.6878,-68.3496
-85.6883,-68.3397
-85.6883,-68.341
-85.6884,-68.341
-85.6822,-68.2347
-85.6713,-67.9285
-85.6611,-68.3564
-85.6581,-68.1723
-85.6686,-68.0613
-85.6592,-68.1671
-85.6613,-68.3327
-85.6613,-68.1196
-85.682,-68.1791
-85.6724,-68.2215
-85.6667,-68.2857
-85.6771,-68.266
-85.6644,-68.3252
-85.6656,-68.307
-85.6585,-68.2322
-85.5582,-68.3159
-85.6608,-68.2302
-85.0742,-64.4658
-84.7167,-64.5
-85.0957,-65.4368
-84.4544,-62.841
-84.7552,-62.5203
-33.1667,-64.95
-31.6,-65.2333
-33,-66
-32.3333,-64.8667
-32.75,-65.2833
-31.5356,-68.4894
-44.1167,-66.15
-45.2833,-70.4833
-38.9167,-69.2
-33.5,-70.5
-44.5333,-70.3667
-57.7867,-90.7933
-42.9,-71.3333
-35.1333,-65.3667
-42.6667,-68.0833
-48.5833,-67.4167
-40.5333,-66.6333
-38.8503,-62.8789
-37.7167,-70.6167
-32.8717,-64.2233
-39.85,-69.4833
-33.3333,-66.3833
-40.8,-67.4833
-41.0667,-62.85
-39.1,-67.0667
-1.87089,-79.9576
-31.0167,-71.4
-27.0833,-70.5833
-27.05,-70.8
-24.25,-70.5167
-27.3,-70.4
-26.0333,-70.3333
-24.85,-70.5333
-25.1433,-70.32
-25,-70.4667
-25.75,-70.5
-23.2705,-70.483
-23.2909,-70.4724
-23.2886,-70.4747
-23.3832,-70.5861
-23.1,-70.5
-23.2,-70.4333
-23.1833,-70.4333
-23.1564,-70.4746
-23.2141,-70.4476
-23.2633,-70.4546
-23.2048,-70.4502
-23.2214,-70.4639
-23.2129,-70.4546
-23.2291,-70.4557
-23.1882,-70.5165
-23.2703,-70.4582
-23.2022,-70.4353
-23.1361,-70.4919
-23.1622,-70.4363
-23.2235,-70.4402
-23.2302,-70.4222
-30.8667,-64.55
-30.8833,-64.55
-28.9333,-63.2333
-27.25,-67.5
-26.6667,-65.45
-28.9167,-66.95
-25.5,-68.4
-28.0833,-69.3333
-25,-69.5
-24.266,-70.0333
-27.6667,-67.1167
-24,-69
-25.2333,-69.7167
-25.2047,-69.8286
-26.5,-70.25
-30.75,-64.7833
-30.4333,-64.2
-29.4333,-66.8333
-30.6333,-64.8833
-24.2298,-68.8925
-25.1,-69.5333
-26,-70
-24.2033,-68.8067
-26,-69.25
-28.9725,-63.3411
-29.4167,-66.85
-24.7,-69.75
-24.6833,-69.7667
-27,-70
-23.45,-70.1167
-26.3333,-70.2833
-23.9333,-68.2833
-24.2467,-68.8533
-24.1667,-69.8333
-24.45,-69.5717
-26.5,-69.5
-28.8833,-66.6667
-27.15,-69.9167
-23.8708,-67.1764
-23.826,-68.5722
-24.2033,-68.805
-25.575,-69.795
-25.4462,-69.8587
-25.4473,-69.8607
-25.4458,-69.8635
-25.4463,-69.8553
-25.4475,-69.851
-25.4485,-69.8518
-25.4477,-69.8718
-25.4477,-69.8673
-25.4478,-69.8673
-25.4432,-69.8955
-25.4438,-69.8703
-25.445,-69.8707
-25.4445,-69.867
-25.4442,-69.8715
-25.4435,-69.8745
-25.443,-69.8752
-25.4425,-69.874
-25.4415,-69.8762
-25.4417,-69.8735
-25.4425,-69.8722
-25.443,-69.8718
-25.44,-69.8723
-25.372,-69.8995
-25.4425,-69.8712
-25.4427,-69.8712
-25.4412,-69.8712
-25.4418,-69.871
-25.4418,-69.8703
-25.4403,-69.879
-25.4425,-69.8772
-25.4408,-69.8688
-25.4403,-69.8682
-25.4397,-69.8798
-25.4405,-69.8802
-25.4398,-69.8803
-25.4418,-69.8817
-25.371,-69.8975
-25.44,-69.884
-25.4395,-69.884
-25.4448,-69.881
-25.4432,-69.8825
-25.4437,-69.884
-25.4435,-69.8667
-25.4423,-69.8647
-25.443,-69.8637
-25.4473,-69.8835
-25.4393,-69.8863
-25.4397,-69.8865
-25.4387,-69.8865
-25.4395,-69.8858
-25.44,-69.8883
-25.4407,-69.8637
-25.4393,-69.8635
-25.4388,-69.8588
-25.449,-69.8815
-25.4493,-69.8815
-25.449,-69.8803
-25.4465,-69.8858
-25.4407,-69.8608
-25.4252,-69.6902
-25.5833,-69.7833
-24.55,-69.0667
-25.1667,-69.2833
-23.981,-68.313
-27.3333,-69.8
-16.6644,-69.0439
-23.1167,-65.1
-23.3,-69.8833
-22.2167,-68.9083
-22.5667,-70.25
-19.65,-69.95
-20.1833,-69.7333
-19.9167,-69.8167
-23,-69.5
-22.3333,-69.6667
-19.8833,-69.8333
-23,-69
-18.3333,-66.8333
-23.1756,-69.7183
-21.9833,-69.6167
-23.4333,-69.5
-19.3678,-66.9679
-22.9,-69.35
-20.8,-69.6667
-14.5332,-75.7751
-14.6667,-74.5
-80.7,-23.5833
-83.25,-55
-84.7898,-62.2733
-84.7198,-62.4644
-84.7904,-62.2524
-84.5854,-61.8095
-84.6434,-61.4979
-84.7802,-62.2049
-84.584,-61.8186
-84.5566,-61.9959
-84.7916,-61.8836
-84.5837,-61.8181
-84.5296,-62.3757
-84.5469,-62.2877
-84.5752,-62.1494
-84.584,-61.8169
-84.5591,-62.0447
-84.5837,-61.8195
-84.5683,-61.7312
-84.5852,-61.8084
0,0
-22.9667,-44.3167
-31.4167,-60.6667
-21.4603,-49.9508
-31.91,-58.3283
-7.03333,-40.1667
-30.7833,-58.05
-19.85,-47.55
-31.8833,-60.4667
-33,-58.6167
-20,-45
-23.2,-51.8333
-25.5,-54.5
-31.1833,-57.95
-3.4,-44.3333
-37.3333,-61.5333
-31.2333,-58.1667
-5.2,-36.6667
-26.1667,-49.9333
-22.25,-49.9333
-32.3667,-59.8333
-6.23333,-40.7
-19.1333,-51.6667
-19.5333,-48.5667
-29.0333,-53.05
-26.1,-49.8
-29.2,-51.8667
-33.9,-61.7
-20.81,-49.3806
-8.38333,-36.7667
-19.4667,-44.2167
-19.8167,-48.7833
-20.85,-41.7336
-25.8333,-56.5
-7.53133,-46.0412
-21.2167,-43.9333
-33,-56
-10.1167,-39.2
-26.9238,-49.0588
-17.1667,-43.8333
-36.4,-59.5
-14.258,-49.1592
-27.4667,-60.5833
-33.1,-61.1333
-22.4667,-42.2167
-33.0667,-61
-5.25,-40.5
-37.6667,-61.65
-38.6833,-61.1
-33.1167,-60.9667
-28.8667,-60.2
-18.85,-41.95
-32.3667,-60.15
-36.8667,-60.1667
-19.1667,-47.8333
-38.3333,-60.8833
-15.5833,-50.15
-21.3333,-44.6667
-37.55,-60.15
-30.8,-53.9
-34.6667,-59.3667
-22.3,-45.3667
-34.6667,-59.3333
-18.5,-44
-27,-51
-29.4333,-50.9167
-34.55,-58.4333
-14.3675,-43.0228
-26.6833,-61.0833
-19.8667,-44.6167
-18.5833,-46.5333
-18.9417,-44.9833
-17.3,-45
-30.0331,-51.23
-10.75,-39.2167
-13.1233,-42.2885
-27.5586,-56.1344
-35.5333,-58.7667
-16.2167,-50.3
-26.2167,-48.6
-16.2667,-47.95
-33.5094,-53.4108
-21.55,-43.0167
-29.05,-51.4333
-29.2333,-61.7667
-14.5333,-48.7667
-29.9167,-60.2833
-19.7333,-48.3167
-14.8386,-40.8361
21.3,-157.867
21.3,-157.783
59.7044,-134.201
64.8833,-163.167
59.3333,-136
12.5,-137.7
11.7,-137.8
55.1833,-162.55
63.9167,-139.333
65.3833,-146.267
30.3333,-109.983
29.6667,-111.5
30,-109.667
24.5167,-111.367
30.2019,-111.936
26.0167,-111.367
29.8,-109.667
29.9,-112.683
27.3333,-112.333
20.0667,-103.667
23,-102
19.9672,-103.052
20.1667,-105.217
21.6667,-103.367
20.5833,-104.067
20,-102.183
22.5833,-101.983
21.4333,-102.567
22.8167,-102.567
26.9667,-105.317
25,-103.5
26.4667,-105.233
24.6833,-101.683
24.3,-102.133
30.125,-103.117
26.8,-105.417
30.7,-105.5
28.8333,-105.867
25.05,-106
26.2,-107.833
30.7833,-103.467
24.9,-105.4
29.8,-107.55
24.5,-104.8
27.9333,-107.05
30.4,-107.8
24.3333,-102.133
29,-103.25
28.6667,-106.117
27,-105.1
28.7,-102.733
24.0167,-104.667
30.75,-104.25
29.3333,-101.833
26.8667,-105.233
26.9333,-105.4
27,-104
30.9167,-103.067
24.1667,-102
26.1,-106.967
28.9,-108.567
26.2658,-103.885
28.4167,-105.083
24.35,-102.167
24.3417,-102.075
27.0667,-103.433
27.05,-105.433
24.26,-102.141
24.1833,-105.033
24.3,-102.183
24.1167,-104.3
24.5167,-105.25
25.3333,-104.667
27,-105.25
23.4833,-104.367
30.1333,-102.15
24.4667,-103.35
24.5,-106
27.15,-104.9
23.6333,-103.667
29.3017,-103.5
28.5,-106.25
26.8333,-105.417
29.47,-105.8
27.85,-108.233
26.75,-105.25
26.75,-105.4
16.8833,-99.9
21.1667,-100.867
20.6667,-101.283
21.05,-99.3
19.8667,-100.817
19.7667,-100.65
20.9333,-101.383
17.7,-97
23.0833,-101.017
19.2667,-97.2833
16.8,-97.1
20.6333,-100.383
19.2167,-98.3
18.65,-97.55
19.5667,-99.5667
17.5333,-97.35
18.3333,-97.5
25.37,-97.37
30.8333,-97.7667
29.45,-96
30.75,-95.95
30.7,-96.1167
31.25,-99.0333
24.1667,-99.3333
29.3167,-100.967
30.8333,-97.5
29.8786,-96.8722
29.8631,-96.9267
29.8,-98.8
31.05,-99.4667
28.4167,-98.25
29.7725,-99.875
29.8281,-96.9086
26.5,-100
29.0167,-97.2833
29.1,-97.6
29.0083,-97.7056
29.3667,-100.967
29.5,-98
30.625,-97.5333
30.5,-99.8333
29.4,-98.5
30.4167,-99.4
29.975,-97.8667
26.2717,-97.9017
30.6,-97.9
30.5221,-99.737
28.95,-97.4028
30.95,-98.2667
30.95,-98.2833
28.8667,-97.6167
27.5,-99.5
30.7333,-101.3
30.3333,-98.95
29.6833,-98.9167
27.8667,-101.5
29.5,-98.05
30.8167,-97.05
30.0581,-96.6514
30.0667,-96.7
24.7,-99.0833
29.5,-98.5
31.1167,-97.3
30.3,-97.7
30.5556,-97.9528
29.2,-99.7667
29.9667,-98.1167
25.0094,-100.75
27,-99
38.1374,-119.758
33.4847,-117.662
38.8039,-120.908
37.8667,-117.4
38.295,-121.405
35.25,-118.091
35.2957,-117.467
35.2755,-117.478
35.2918,-117.471
35.3023,-117.46
35.3123,-117.453
35.3123,-117.453
35.3114,-117.453
35.2833,-117.483
35.3183,-117.467
35.3112,-117.455
35.2758,-117.479
35.3122,-117.453
35.3122,-117.453
35.2853,-117.483
35.2864,-117.483
35.3045,-117.458
35.3,-117.46
35.3248,-117.48
35.296,-117.472
34.6543,-117.596
34.6467,-117.581
34.6343,-117.562
34.6578,-117.599
35.051,-117.307
35.0507,-117.301
35.0425,-117.308
35.0552,-117.303
35.0506,-117.302
35.0472,-117.308
35.0495,-117.264
35.0519,-117.261
35.041,-117.275
35.0421,-117.275
35.0401,-117.273
35.0457,-117.267
35.0333,-117.283
35.3779,-117.637
34.5167,-117.983
34.9167,-117.833
34.8,-118.5
37.4667,-118
35.4005,-117.666
35.4167,-117.917
35.5833,-117.567
34.8279,-118.146
34.8333,-118.067
36,-119
38.6667,-120.933
34.25,-119.3
40.6681,-117.189
44.9792,-122.969
45.5833,-122.35
46.8333,-117.25
40.9018,-118.545
40.8672,-119.184
40.2495,-118.937
40.2415,-118.948
40.2675,-118.943
40.2754,-118.946
40.2856,-118.947
40.2834,-118.948
40.2825,-118.949
40.2796,-118.946
40.2628,-118.959
40.2667,-118.933
40.2819,-118.947
40.9,-123.1
42.0384,-120.589
41.98,-120.542
39.6667,-118.967
40.7402,-118.173
40.8905,-118.363
40.898,-118.354
40.9581,-118.353
42.1667,-121.85
40.3797,-119.086
40.6265,-118.41
40.6283,-118.417
40.6308,-118.409
40.6167,-118.385
40.892,-118.553
45.5,-119.5
39.6833,-121.633
42.5333,-122.875
40.8622,-118.542
40.9547,-118.497
41.3833,-123.5
39.6361,-117.655
39.6736,-117.604
39.6845,-117.621
39.6844,-117.62
39.6844,-117.62
39.6844,-117.62
39.6852,-117.621
39.6807,-117.628
39.6803,-117.629
39.6843,-117.621
39.6833,-117.617
39.6792,-117.627
39.6789,-117.629
39.6895,-117.624
39.6891,-117.623
39.6884,-117.624
39.6872,-117.626
39.6894,-117.62
39.6772,-117.629
39.681,-117.613
39.6897,-117.618
45.3667,-122.583
32.8667,-115.583
32.8333,-116.067
32.5,-115.5
32.8708,-115.782
33.2667,-116.383
35.0502,-116.767
35.0475,-116.731
35.0881,-116.754
35.0715,-116.772
35.056,-116.776
35.0937,-116.763
35.0767,-116.747
35.0524,-116.767
